time,lat,lon,moments,bin,psd
63,-62.46955,121.81158,"[4.709786, 0.382506, 0.031744, 0.002685, 0.000231, 2e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001006, 0.002824, 0.009816, 0.030519, 0.048064, 0.033056, 0.140543, 0.205783, 0.131193, 0.48766, 0.221364, 0.470033, 1.113666, 0.608468, 0.775846, 0.764028, 0.971882, 1.24422, 1.217917, 0.944379, 0.526673, 1.228549, 0.840057, 0.647249, 1.086923, 0.559289, 0.902418, 0.509475, 0.180008, 0.111516, 0.125547, 0.017623, 0.033762, 0.024468, 0.002139, 0.002488, 0.001883, 0.000771, 0.001015, 0.000498, 9.7e-05, 3.1e-05, 1.7e-05, 3.1e-05, 5.9e-05, 4.1e-05, 0.000107, 4.5e-05, 1.7e-05, 1.5e-05, 4e-06, 2e-06, 1e-06, 1e-06, 1e-06]"
66,-62.48275,121.87601,"[8.931866, 0.725256, 0.059648, 0.004963, 0.000418, 3.6e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001942, 0.005881, 0.024783, 0.035186, 0.040906, 0.027828, 0.064413, 0.091484, 0.28913, 0.238148, 0.556554, 1.134628, 1.303974, 1.778393, 2.496928, 0.844043, 2.640245, 2.987669, 3.451152, 3.391465, 1.095247, 1.123941, 3.450948, 1.465757, 0.361266, 0.294513, 0.5199, 0.25719, 0.213262, 0.106001, 0.083087, 0.039132, 0.045595, 0.024954, 0.017004, 0.005759, 0.002289, 0.000974, 0.000363, 0.000543, 7.3e-05, 0.0001, 5.4e-05, 0.000116, 7.1e-05, 5.1e-05, 0.000137, 8e-05, 4e-05, 1.7e-05, 5e-06, 2e-06, 1e-06, 1e-06, 1e-06]"
69,-62.46767,121.88647,"[12.037815, 1.008845, 0.085397, 0.007295, 0.000629, 5.5e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001839, 0.023782, 0.025798, 0.036029, 0.040853, 0.063, 0.052938, 0.040081, 0.155332, 0.266173, 0.237086, 0.361863, 0.590512, 1.117454, 2.26673, 1.389624, 6.96634, 2.47195, 3.346169, 6.185397, 4.56805, 3.493383, 5.616981, 1.61257, 0.203103, 0.319533, 0.320143, 0.414984, 0.677935, 0.354387, 0.136431, 0.129937, 0.091609, 0.060108, 0.013317, 0.012906, 0.002059, 0.000857, 0.00169, 0.001172, 0.000293, 0.000278, 0.000496, 0.000335, 0.001115, 0.001073, 0.000887, 0.000791, 0.000833, 0.000462, 5.1e-05, 7e-06, 3e-06, 2e-06, 1e-06]"
72,-62.47551,121.82953,"[11.651853, 0.974234, 0.082498, 0.007056, 0.000609, 5.3e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.006073, 0.014037, 0.018077, 0.050515, 0.152933, 0.099178, 0.084108, 0.181965, 0.047897, 0.329584, 0.268985, 1.06868, 1.004674, 0.184587, 0.127906, 0.751447, 3.633676, 6.120743, 4.223972, 4.014561, 10.693107, 1.585818, 1.673234, 2.563117, 0.745948, 0.3608, 0.424738, 0.663747, 0.537282, 0.221494, 0.130089, 0.058562, 0.057462, 0.029072, 0.018587, 0.003791, 0.011288, 0.008644, 0.002771, 0.001327, 0.000434, 0.000329, 0.000437, 0.000382, 0.000582, 0.000451, 0.000601, 0.000309, 9.5e-05, 3.6e-05, 1.4e-05, 6e-06, 5e-06, 8e-06, 2.6e-05]"
75,-62.51104,121.81431,"[10.457874, 0.85992, 0.071611, 0.006029, 0.000513, 4.4e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001714, 0.014274, 0.04337, 0.047057, 0.100332, 0.102293, 0.28915, 0.348281, 0.201341, 0.394369, 0.328263, 0.817601, 0.867713, 0.40208, 1.506909, 1.32153, 3.649147, 1.313798, 7.249699, 5.111581, 5.015421, 2.431507, 0.975221, 1.347493, 0.649328, 0.790657, 0.448041, 0.168322, 0.200981, 0.239306, 0.04837, 0.06533, 0.050757, 0.022861, 0.022721, 0.019357, 0.010949, 0.001781, 0.001412, 0.001019, 0.000483, 0.000405, 0.000366, 0.000169, 0.00032, 0.000225, 0.0004, 0.00034, 0.000173, 5.5e-05, 3.8e-05, 1.6e-05, 1e-05, 4e-06, 5e-06]"
78,-62.5318,121.85166,"[9.298432, 0.757452, 0.062509, 0.005221, 0.000441, 3.8e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.001911, 0.014921, 0.026523, 0.047475, 0.140006, 0.101646, 0.138912, 0.26451, 0.153054, 0.375677, 0.264116, 0.527668, 0.471614, 1.07361, 1.025687, 2.043128, 3.413078, 8.338929, 4.573724, 1.472632, 1.54478, 0.887668, 0.446447, 0.181121, 0.952907, 1.555971, 0.464994, 0.362882, 0.524481, 0.181912, 0.231716, 0.073815, 0.024092, 0.016726, 0.020561, 0.009479, 0.005245, 0.003776, 0.001712, 0.001252, 0.000528, 0.000184, 0.000226, 0.000263, 0.000403, 0.000427, 0.000948, 0.000695, 0.00062, 0.000298, 5.2e-05, 7e-06, 3e-06, 2e-06, 1e-06]"
81,-62.53578,121.87533,"[9.244205, 0.760875, 0.063598, 0.005389, 0.000463, 4e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002154, 0.015728, 0.010243, 0.040399, 0.060119, 0.071553, 0.366099, 0.162181, 0.167089, 0.649546, 0.915536, 0.383535, 0.582925, 1.991086, 1.81628, 0.954037, 1.205339, 2.925989, 2.313527, 2.763026, 3.409091, 3.116598, 3.870799, 1.713002, 0.720931, 0.691619, 0.512672, 0.385162, 0.318869, 0.271608, 0.031024, 0.015879, 0.021302, 0.016278, 0.014867, 0.005487, 0.003309, 0.000646, 0.000868, 0.000881, 0.000642, 0.000554, 0.000313, 0.000792, 0.000887, 0.00105, 0.000843, 0.001254, 0.000714, 0.000205, 4.1e-05, 1e-05, 2e-06, 2e-06, 2e-06]"
84,-62.54632,121.8561,"[7.936522, 0.63686, 0.051874, 0.004281, 0.000358, 3e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002183, 0.011634, 0.009257, 0.014929, 0.113122, 0.108217, 0.270751, 0.205022, 0.440708, 0.709594, 0.35771, 0.279719, 0.938773, 0.360945, 1.803968, 2.309759, 1.547007, 4.919913, 2.981959, 1.944224, 1.52635, 1.608237, 1.22808, 0.586619, 0.720997, 0.43934, 0.483226, 0.379406, 0.041092, 0.077849, 0.040365, 0.026453, 0.009725, 0.000738, 0.001675, 0.0017, 0.002873, 0.000627, 0.000844, 0.000472, 0.000156, 0.000243, 0.000415, 0.000391, 0.00067, 0.000996, 0.000364, 0.000546, 0.000201, 0.000128, 4e-05, 1.2e-05, 2e-06, 1e-06, 2e-06]"
87,-62.58106,121.84397,"[5.689404, 0.455435, 0.037291, 0.003112, 0.000264, 2.3e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002373, 0.069449, 0.062855, 0.036161, 0.028566, 0.080274, 0.199179, 0.303118, 0.600678, 0.358665, 0.500256, 1.118812, 0.385813, 0.269977, 0.807259, 0.55468, 0.817291, 1.505256, 1.360867, 1.236067, 1.282887, 2.228971, 1.567628, 2.387765, 0.193463, 0.544646, 0.216603, 0.143197, 0.032425, 0.057375, 0.022635, 0.0147, 0.009112, 0.013614, 0.008622, 0.002403, 0.001145, 0.000761, 0.000295, 0.000252, 0.000202, 6e-05, 7.6e-05, 7.7e-05, 7e-05, 9.3e-05, 3.9e-05, 3.5e-05, 4.8e-05, 1.4e-05, 1e-05, 6e-06, 9e-06, 6e-06, 5e-06]"
90,-62.61564,121.86637,"[3.014417, 0.23658, 0.019152, 0.001589, 0.000135, 1.2e-05]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.010634, 0.014181, 0.07725, 0.036058, 0.060374, 0.061836, 0.01929, 0.037379, 0.108889, 0.277272, 0.204369, 0.554211, 0.275286, 0.470676, 0.766675, 0.643354, 0.143865, 0.244374, 0.895141, 0.985172, 0.639213, 0.741713, 0.408075, 0.638791, 0.636988, 0.15896, 0.13338, 0.108836, 0.169021, 0.055184, 0.060744, 0.023508, 0.005889, 0.002268, 0.002408, 0.00331, 0.002068, 0.000772, 0.000464, 0.000367, 9.2e-05, 0.000293, 0.000479, 0.000191, 0.000289, 0.000633, 0.000446, 0.000513, 0.000236, 0.000211, 4.9e-05, 7e-06, 5e-06, 1e-06, 1e-06]"
93,-62.63604,121.89742,"[2.092274, 0.158783, 0.012528, 0.001017, 8.4e-05, 7e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.01476, 0.018821, 0.022941, 0.067762, 0.078578, 0.068058, 0.026218, 0.076801, 0.097678, 0.148428, 0.179952, 0.180296, 0.25458, 0.239366, 0.337266, 0.116345, 0.185585, 0.588141, 1.601606, 0.286869, 0.193411, 0.367008, 0.386267, 0.194948, 0.054187, 0.150698, 0.219989, 0.024786, 0.057622, 0.008521, 0.008097, 0.00392, 0.008287, 0.004639, 0.001873, 0.002721, 0.000422, 0.000176, 0.000318, 0.000219, 0.0001, 0.000116, 0.000187, 0.000126, 0.000189, 0.000489, 8.2e-05, 0.000178, 6.2e-05, 3.1e-05, 1.3e-05, 5e-06, 1e-06, 1e-06, 1e-06]"
96,-62.64918,121.89436,"[1.483693, 0.104409, 0.007694, 0.000588, 4.6e-05, 4e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.013631, 0.091554, 0.028461, 0.03615, 0.031581, 0.070815, 0.096769, 0.029554, 0.043364, 0.097709, 0.347092, 0.238249, 0.173025, 0.349225, 0.082663, 0.274205, 0.30561, 0.072552, 0.05611, 0.172974, 0.524469, 0.284581, 0.082227, 0.083304, 0.050989, 0.032683, 0.033329, 0.01526, 0.018945, 0.01498, 0.004111, 0.002642, 0.002345, 0.001853, 0.000156, 0.000103, 9.7e-05, 0.000159, 0.000215, 0.000138, 7.7e-05, 6e-05, 4.8e-05, 3.4e-05, 5.3e-05, 1.5e-05, 3.8e-05, 3.6e-05, 1.8e-05, 9e-06, 4e-06, 2e-06, 1e-06, 2e-06, 1e-06]"
99,-62.67365,121.86021,"[1.100931, 0.071373, 0.004863, 0.000346, 2.6e-05, 2e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.00862, 0.087057, 0.034149, 0.057452, 0.135608, 0.11515, 0.060386, 0.207429, 0.335485, 0.146562, 0.048219, 0.101946, 0.141864, 0.084076, 0.088427, 0.030978, 0.035713, 0.068217, 0.089182, 0.021583, 0.027875, 0.110995, 0.057335, 0.095522, 0.116004, 0.066231, 0.019397, 0.005811, 0.002265, 0.002408, 0.002509, 0.001528, 0.000687, 0.000101, 0.00026, 6.8e-05, 2.9e-05, 3.1e-05, 4.6e-05, 2.9e-05, 2.2e-05, 2.2e-05, 1.5e-05, 1.2e-05, 1.2e-05, 2.2e-05, 5e-06, 6e-06, 6e-06, 4e-06, 2e-06, 1e-06, 2e-06, 1e-06, 1e-06]"
102,-62.70829,121.85065,"[1.278928, 0.080124, 0.005254, 0.000358, 2.5e-05, 2e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.013162, 0.025472, 0.048382, 0.172458, 0.116692, 0.076781, 0.121825, 0.139898, 0.145095, 0.289369, 0.319963, 0.247116, 0.170048, 0.108525, 0.06963, 0.059916, 0.022344, 0.031532, 0.034291, 0.021101, 0.023899, 0.047425, 0.083572, 0.061311, 0.025081, 0.021723, 0.011402, 0.006628, 0.010687, 0.004067, 0.003802, 0.000922, 0.000177, 0.00018, 0.000164, 6.2e-05, 4.7e-05, 5.8e-05, 1.6e-05, 2.4e-05, 2.8e-05, 2.5e-05, 1.8e-05, 7e-06, 6e-06, 7e-06, 7e-06, 5e-06, 5e-06, 4e-06, 3e-06, 2e-06, 1e-06, 1e-06, 1e-06]"
105,-62.7252,121.8669,"[0.87368, 0.050664, 0.003056, 0.00019, 1.2e-05, 1e-06]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.012199, 0.012135, 0.023037, 0.040973, 0.18209, 0.121252, 0.08842, 0.278226, 0.251416, 0.123439, 0.094056, 0.075881, 0.021296, 0.016107, 0.014099, 0.013813, 0.008698, 0.015172, 0.014978, 0.003236, 0.004385, 0.007373, 0.008464, 0.00361, 0.000683, 0.001473, 0.00044, 0.000485, 0.000222, 7e-05, 8e-05, 5.4e-05, 4.5e-05, 6.1e-05, 2.3e-05, 5.2e-05, 2.5e-05, 2.1e-05, 1.6e-05, 2.1e-05, 1.1e-05, 7e-06, 9e-06, 5e-06, 5e-06, 7e-06, 3e-06, 4e-06, 3e-06, 3e-06, 3e-06, 2e-06, 1e-06, 2e-06, 1e-06]"
108,-62.71602,121.86666,"[0.453468, 0.025248, 0.001481, 9e-05, 6e-06, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.007067, 0.018455, 0.032934, 0.018481, 0.037554, 0.097445, 0.062307, 0.061121, 0.085484, 0.039843, 0.045566, 0.053505, 0.040493, 0.016436, 0.016253, 0.011656, 0.005823, 0.004505, 0.001357, 0.000579, 0.000353, 0.000282, 0.000153, 6.2e-05, 8.9e-05, 5.8e-05, 8.7e-05, 2.5e-05, 6.1e-05, 3.5e-05, 1.5e-05, 3.5e-05, 5.2e-05, 2.4e-05, 1.9e-05, 1.9e-05, 7e-06, 1.6e-05, 8e-06, 9e-06, 1.2e-05, 1.1e-05, 7e-06, 6e-06, 5e-06, 5e-06, 3e-06, 3e-06, 2e-06, 3e-06, 1e-06, 2e-06, 2e-06, 1e-06, 1e-06]"
111,-62.70063,121.828,"[0.316889, 0.01665, 0.000942, 5.6e-05, 4e-06, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.005923, 0.038962, 0.021201, 0.023582, 0.020314, 0.022542, 0.022095, 0.013835, 0.057011, 0.027336, 0.071448, 0.041681, 0.020816, 0.011235, 0.005798, 0.002181, 0.001514, 0.000425, 0.000244, 0.000157, 3.8e-05, 0.000132, 0.000104, 6.4e-05, 1.1e-05, 5.8e-05, 2.5e-05, 7.7e-05, 2.3e-05, 2e-05, 1.6e-05, 2.9e-05, 7e-06, 1e-05, 1.7e-05, 3.8e-05, 9e-06, 1.1e-05, 7e-06, 1e-05, 1.3e-05, 1.1e-05, 1.2e-05, 9e-06, 1.2e-05, 9e-06, 1.4e-05, 9e-06, 1e-05, 5e-06, 5e-06, 6e-06, 3e-06, 2e-06, 3e-06]"
114,-62.69496,121.79877,"[0.154206, 0.007147, 0.000366, 2e-05, 1e-06, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.005833, 0.004882, 0.009876, 0.010318, 0.011555, 0.010255, 0.010793, 0.020224, 0.012126, 0.020296, 0.003242, 0.002339, 0.006646, 0.002295, 0.001577, 0.000421, 0.000451, 0.000324, 7.9e-05, 6.3e-05, 0.000151, 0.000155, 9.3e-05, 1.5e-05, 6.1e-05, 6e-05, 2.7e-05, 1.4e-05, 6.4e-05, 3.6e-05, 3.2e-05, 2.6e-05, 3e-05, 3.3e-05, 4.8e-05, 3.5e-05, 2.7e-05, 3.3e-05, 3.8e-05, 3.6e-05, 1.8e-05, 2.3e-05, 1.6e-05, 1.1e-05, 8e-06, 9e-06, 7e-06, 5e-06, 7e-06, 7e-06, 7e-06, 4e-06, 4e-06, 3e-06, 4e-06]"
117,-62.68776,121.81308,"[0.100057, 0.003918, 0.000174, 9e-06, 1e-06, 0.0]","[0.041016, 0.050781, 0.052734, 0.054688, 0.056641, 0.058594, 0.060547, 0.0625, 0.064453, 0.066406, 0.068359, 0.070312, 0.072266, 0.074219, 0.076172, 0.078125, 0.080078, 0.082031, 0.083984, 0.085938, 0.087891, 0.089844, 0.091797, 0.09375, 0.095703, 0.097656, 0.099609, 0.101562, 0.103516, 0.105469, 0.107422, 0.109375, 0.111328, 0.113281, 0.115234, 0.117188, 0.119141, 0.121094, 0.123047, 0.125, 0.130859, 0.136719, 0.142578, 0.148438, 0.154297, 0.160156, 0.166016, 0.171875, 0.181641, 0.191406, 0.201172, 0.210938, 0.220703, 0.230469, 0.240234]","[0.002264, 0.002014, 0.00614, 0.007577, 0.003931, 0.001687, 0.005204, 0.002001, 0.003217, 0.002365, 0.002015, 0.001787, 0.000567, 0.001151, 0.000299, 0.000181, 7.4e-05, 0.000156, 4.2e-05, 9.6e-05, 5.5e-05, 1.5e-05, 4.6e-05, 5.4e-05, 5.6e-05, 1.5e-05, 3.1e-05, 1.3e-05, 6.6e-05, 3.1e-05, 2e-05, 7.1e-05, 1.9e-05, 8.6e-05, 3.6e-05, 4.6e-05, 5.1e-05, 5.2e-05, 4.2e-05, 3.7e-05, 1.8e-05, 2.5e-05, 1.8e-05, 1.6e-05, 1.4e-05, 4e-06, 1.1e-05, 1.4e-05, 9e-06, 6e-06, 4e-06, 3e-06, 3e-06, 5e-06, 2e-06]"
